algoritmo,step_size,iter,time,loss,gap,spars,mse
FW,diminishing,593,0.07487797737121582,59.5446611541267,0.3760395820224858,16,0.1917702452628879
FW,diminishing,594,0.07499885559082031,59.54459248127436,0.26332078573494044,16,0.19177002409428134
FW,diminishing,595,0.0751047134399414,59.54454484997157,0.28731680628720824,16,0.19176987069234
FW,diminishing,596,0.0752267837524414,59.544372167894196,0.4271327232380102,16,0.19176931455038387
FW,diminishing,597,0.07535076141357422,59.544290286344236,0.2514536270088925,16,0.19176905084168835
FW,diminishing,598,0.07545876502990723,59.544226483550304,0.20736374612580022,16,0.19176884535764993
FW,diminishing,599,0.07556271553039551,59.5440466650995,0.41254631915624884,16,0.1917682662322045
FW,diminishing,600,0.07567191123962402,59.54401799265546,0.27397029247094196,16,0.19176817388938958
FW,diminishing,601,0.07578182220458984,59.54389408917676,0.43370985930179273,16,0.1917677748443696
FW,diminishing,602,0.07590889930725098,59.54388818509048,0.299124196855729,16,0.19176775582959898
FW,diminishing,603,0.07602882385253906,59.54380187954493,0.21775669226821037,16,0.19176747787293053
FW,diminishing,604,0.07615280151367188,59.54372241492375,0.22377742416472302,16,0.19176722194822463
FW,diminishing,605,0.07625770568847656,59.54369419673879,0.34559541971569274,16,0.1917671310684019
FW,diminishing,606,0.07634902000427246,59.54352408036732,0.38601963296390807,16,0.19176658318958878
FW,diminishing,607,0.07646894454956055,59.54337257013708,0.4011392616706999,16,0.19176609523393584
FW,diminishing,608,0.07657384872436523,59.54331150556289,0.33714959440946757,16,0.19176589856864054
FW,diminishing,609,0.07667994499206543,59.54312233107591,0.36866996914683625,16,0.1917652893110335
FW,diminishing,610,0.07678580284118652,59.5430736325775,0.38065979621747914,16,0.19176513247206925
FW,diminishing,611,0.07689189910888672,59.542972023407735,0.28609523264275083,16,0.1917648052283663
FW,diminishing,612,0.0769968032836914,59.542968072192394,0.2540877722505712,16,0.19176479250303508
FW,diminishing,613,0.07710385322570801,59.54282424522903,0.5176171463695383,16,0.191764329292203
FW,diminishing,614,0.0772099494934082,59.54272211119522,0.33808512171816574,16,0.19176400035811664
FW,diminishing,615,0.07732677459716797,59.54243654299285,0.4269141807093888,16,0.19176308065376121
FW,diminishing,616,0.0774378776550293,59.54242993639252,0.35423941002971304,16,0.19176305937646546
FW,diminishing,617,0.07755494117736816,59.542393339608225,0.27231264493313745,16,0.19176294151242584
FW,diminishing,618,0.07766103744506836,59.542059509032995,0.502267356228181,16,0.19176186637369724
FW,diminishing,619,0.07776594161987305,59.54193269348819,0.24217642323029054,16,0.19176145795004249
FW,diminishing,620,0.07787179946899414,59.541882460475264,0.3694901335658969,16,0.19176129616900245
FW,diminishing,621,0.07797694206237793,59.541799255630046,0.29993812692564603,16,0.19176102819848645
FW,diminishing,622,0.07808375358581543,59.541787391771805,0.43023859571564316,16,0.19176098998960323
FW,diminishing,623,0.07822799682617188,59.54168191953795,0.342309903609717,16,0.19176065030447004
FW,diminishing,624,0.07835078239440918,59.54155799515888,0.29675694071900693,16,0.1917602511921381
FW,diminishing,625,0.0784757137298584,59.54130140396668,0.32287228307407645,16,0.1917594248114869
FW,diminishing,626,0.07859992980957031,59.541146377737945,0.3994517693620807,16,0.1917589255321673
FW,diminishing,627,0.0787200927734375,59.54112306683512,0.1520756032370656,16,0.1917588504567959
FW,diminishing,628,0.07882881164550781,59.54104287156522,0.3195519582420161,16,0.191758592178954
FW,diminishing,629,0.07893776893615723,59.540952171671385,0.3021925422055318,16,0.19175830006979513
FW,diminishing,630,0.07904791831970215,59.540781065642236,0.39766135680508086,16,0.1917577490036787
FW,diminishing,631,0.07915687561035156,59.54077753896277,0.16243431803927422,16,0.1917577376456128
FW,diminishing,632,0.07928180694580078,59.54074380461247,0.3209702444004563,16,0.19175762900036222
FW,diminishing,633,0.07940268516540527,59.54063778963112,0.27864158165629505,16,0.19175728756725
FW,diminishing,634,0.07952380180358887,59.540602223247554,0.21525581041517228,16,0.19175717302173126
FW,diminishing,635,0.07962989807128906,59.540402322532664,0.37009763363774795,16,0.1917565292191068
FW,diminishing,636,0.07975196838378906,59.54028473580983,0.3062659313256759,16,0.19175615051790604
FW,diminishing,637,0.07987284660339355,59.540220254827474,0.18968461390404912,16,0.19175594284968592
FW,diminishing,638,0.07999491691589355,59.54019029696307,0.18182985179646494,16,0.1917558463670308
FW,diminishing,639,0.08011889457702637,59.54011465589295,0.21747611854696913,16,0.19175560275649903
FW,diminishing,640,0.08023977279663086,59.540071840378225,0.2234083194678007,16,0.1917554648643421
FW,diminishing,641,0.08037590980529785,59.54003265612762,0.20327961828889585,16,0.1917553386670777
FW,diminishing,642,0.08050107955932617,59.539964299201515,0.20797938135168437,16,0.1917551185159469
FW,diminishing,643,0.08062171936035156,59.53994264134243,0.23179780495394198,16,0.19175504876438784
FW,diminishing,644,0.08072686195373535,59.53988587414677,0.1936993562434992,16,0.19175486593928107
FW,diminishing,645,0.08083271980285645,59.53978834307767,0.34587127699767706,16,0.1917545518295577
FW,diminishing,646,0.08095479011535645,59.53977366164021,0.22245585455058858,16,0.1917545045463453
FW,diminishing,647,0.08106279373168945,59.5396212179668,0.33715870070759735,16,0.19175401358443414
FW,diminishing,648,0.08118200302124023,59.53951356763154,0.30636980653383006,16,0.19175366688448162
FW,diminishing,649,0.08130574226379395,59.539472517788695,0.15872415381738136,16,0.19175353467886858
FW,diminishing,650,0.08142590522766113,59.539458984523634,0.21470953426335626,16,0.19175349109347387
FW,diminishing,651,0.08153390884399414,59.539425146182914,0.1774166908605821,16,0.1917533821133105
FW,diminishing,652,0.08163881301879883,59.5393510134458,0.32816193930015913,16,0.19175314336053398
FW,diminishing,653,0.08174395561218262,59.53927088370291,0.28845182869500974,16,0.1917528852937292
FW,diminishing,654,0.08184981346130371,59.53921444511164,0.4392507319763794,16,0.1917527035269296
FW,diminishing,655,0.0819699764251709,59.539118520589795,0.25498361270187786,16,0.1917523945912715
FW,diminishing,656,0.0820770263671875,59.53907921270351,0.2607137978406797,16,0.1917522679958245
FW,diminishing,657,0.08218193054199219,59.53896692365129,0.3998669454588111,16,0.19175190635636485
FW,diminishing,658,0.08228683471679688,59.53889229431825,0.25708854391528035,16,0.1917516660042456
FW,diminishing,659,0.08239293098449707,59.53872451302949,0.2644764311769876,16,0.19175112564582766
FW,diminishing,660,0.08251380920410156,59.53861338008437,0.2976963309219087,16,0.1917507677297403
FW,diminishing,661,0.08264875411987305,59.53858481490224,0.17489618065526003,16,0.19175067573237436
FW,diminishing,662,0.08276796340942383,59.53853817330918,0.1782418737611593,16,0.19175052551790395
FW,diminishing,663,0.08288884162902832,59.538447946821364,0.282654649683856,16,0.19175023493340212
FW,diminishing,664,0.08301186561584473,59.538429195322294,0.16219102874590163,16,0.19175017454210078
FW,diminishing,665,0.08311676979064941,59.53840354922829,0.24876939932359932,16,0.19175009194598483
FW,diminishing,666,0.08323788642883301,59.538268743748475,0.3775552815610652,16,0.19174965778985015
FW,diminishing,667,0.0833439826965332,59.538146341990895,0.3352601593612974,16,0.19174926358129113
FW,diminishing,668,0.08344888687133789,59.53806836813634,0.28292003138509614,16,0.191749012457766
FW,diminishing,669,0.08357000350952148,59.53798324174505,0.2754335802447514,16,0.19174873829869582
FW,diminishing,670,0.08369064331054688,59.5379439633202,0.1887992532330216,16,0.19174861179813268
FW,diminishing,671,0.08379697799682617,59.53790279360509,0.17841544990047709,16,0.19174847920645763
FW,diminishing,672,0.08391976356506348,59.5378512416784,0.3311867026864945,16,0.1917483131777082
FW,diminishing,673,0.08404374122619629,59.537753217115295,0.267778598062165,16,0.1917479974786322
FW,diminishing,674,0.0841670036315918,59.5376891943621,0.20081338078444588,16,0.19174779128619035
FW,diminishing,675,0.08428788185119629,59.53765922411603,0.1958375455340331,16,0.1917476947636587
FW,diminishing,676,0.08440876007080078,59.53758799795756,0.197697581120309,16,0.19174746537184398
FW,diminishing,677,0.08452987670898438,59.5375531576593,0.161033765524067,16,0.19174735316476427
FW,diminishing,678,0.08465003967285156,59.53752077164173,0.20305265507731463,16,0.19174724886197014
FW,diminishing,679,0.08478593826293945,59.537486991193575,0.18879188124952861,16,0.19174714006825627
FW,diminishing,680,0.08490681648254395,59.537458356888536,0.15227124507101308,16,0.19174704784827226
FW,diminishing,681,0.08503079414367676,59.53737395293056,0.24979798470783976,16,0.19174677601587942
FW,diminishing,682,0.08515095710754395,59.53737326350643,0.19315239389579375,16,0.19174677379551186
FW,diminishing,683,0.08525705337524414,59.53724470894339,0.23621317248971252,16,0.19174635977115423
FW,diminishing,684,0.08537888526916504,59.53717688423905,0.2383023182092927,16,0.19174614133410323
FW,diminishing,685,0.08551406860351562,59.5371507514992,0.16773398449600307,16,0.19174605717068985
FW,diminishing,686,0.08562278747558594,59.53715008671282,0.22501703919292737,16,0.19174605502967093
FW,diminishing,687,0.0857386589050293,59.53705429471305,0.33148072320136635,16,0.19174574652081497
FW,diminishing,688,0.0858469009399414,59.53698836702185,0.19250694904037147,16,0.1917455341933071
FW,diminishing,689,0.0859677791595459,59.53690054532832,0.31220616550250924,16,0.1917452513537144
FW,diminishing,690,0.08608889579772949,59.536829273585816,0.2843635585480939,16,0.1917450218150912
FW,diminishing,691,0.08619499206542969,59.53672492512561,0.2702719570640255,16,0.1917446857491968
FW,diminishing,692,0.08631587028503418,59.53668403995674,0.16801696891295848,16,0.19174455407393476
FW,diminishing,693,0.08642101287841797,59.5366546093595,0.2642490379962794,16,0.1917444592894026
FW,diminishing,694,0.08652687072753906,59.536536800620766,0.30408772287923824,16,0.19174407987317477
FW,diminishing,695,0.08664774894714355,59.53645242106784,0.3068153559390794,16,0.19174380811938113
FW,diminishing,696,0.08677792549133301,59.536362995165106,0.27980151321605007,16,0.19174352011325316
FW,diminishing,697,0.08689999580383301,59.53628836973169,0.2351161274842113,16,0.19174327977369304
FW,diminishing,698,0.08700704574584961,59.536220438640264,0.2683249362816653,16,0.1917430609940105
FW,diminishing,699,0.08712983131408691,59.536130635583945,0.2759043418809739,16,0.19174277177321722
FW,diminishing,700,0.08725309371948242,59.5361158679179,0.20802610158114732,16,0.19174272421229596
FW,diminishing,701,0.08736276626586914,59.53600640293711,0.22129434647339963,16,0.19174237166807442
FW,diminishing,702,0.08748602867126465,59.535973928605934,0.23298090178732167,16,0.19174226708085648
FW,diminishing,703,0.08760786056518555,59.53594990302738,0.1751645589393931,16,0.1917421897037919
FW,diminishing,704,0.08772778511047363,59.53589221083375,0.17855371711860357,16,0.19174200389962562
FW,diminishing,705,0.08784890174865723,59.53583270687769,0.1933795212924423,16,0.19174181226047565
FW,diminishing,706,0.08796977996826172,59.5357500591339,0.26979678809666297,16,0.19174154608416716
FW,diminishing,707,0.08809089660644531,59.535746967629706,0.13325741647244627,16,0.1917415361276319
FW,diminishing,708,0.0881967544555664,59.53568788462642,0.2596010987561641,16,0.19174134584420746
FW,diminishing,709,0.08830499649047852,59.53563486992678,0.276019941223808,16,0.1917411751044341
FW,diminishing,710,0.08842587471008301,59.53558802929937,0.17516222717385688,16,0.19174102424895126
FW,diminishing,711,0.08854794502258301,59.53551600506201,0.28763853529000727,16,0.19174079228683416
FW,diminishing,712,0.0886688232421875,59.53549431705901,0.15894304586309005,16,0.19174072243819326
FW,diminishing,713,0.0887758731842041,59.535369034026246,0.23151049370600418,16,0.19174031895016505
FW,diminishing,714,0.08891081809997559,59.53534283214532,0.16684315265306537,16,0.1917402345640751
FW,diminishing,715,0.08903193473815918,59.53530624373653,0.14804970759950464,16,0.19174011672700975
FW,diminishing,716,0.08916687965393066,59.53528174023052,0.15983031549227888,16,0.19174003781072632
FW,diminishing,717,0.08928894996643066,59.53523014993013,0.18159679571689935,16,0.1917398716583901
FW,diminishing,718,0.08940887451171875,59.535182433963165,0.21889752066209667,16,0.1917397179837783
FW,diminishing,719,0.08954596519470215,59.53515786114542,0.16226468633232116,16,0.19173963884426867
FW,diminishing,720,0.08966588973999023,59.535111964583315,0.1732325710966336,16,0.19173949102925383
FW,diminishing,721,0.08978676795959473,59.53502527481146,0.25181402528089336,16,0.1917392118351416
FW,diminishing,722,0.08992290496826172,59.535004394919106,0.13453102504438164,16,0.19173914458911145
FW,diminishing,723,0.09004497528076172,59.53496587113852,0.16236744535996195,16,0.19173902051896463
FW,diminishing,724,0.0901787281036377,59.534935053487345,0.1802679592749854,16,0.19173892126727005
FW,diminishing,725,0.09029984474182129,59.53492311492836,0.14303233120013203,16,0.1917388828178047
FW,diminishing,726,0.09040594100952148,59.53479337660747,0.23385210391705868,16,0.19173846498102243
FW,diminishing,727,0.09052705764770508,59.53477488510056,0.17409767589291647,16,0.19173840542705495
FW,diminishing,728,0.09064888954162598,59.534741187658454,0.15497181406527005,16,0.19173829690067135
FW,diminishing,729,0.09076881408691406,59.53472821366171,0.19928637440330732,16,0.19173825511646284
FW,diminishing,730,0.09087681770324707,59.53472016487568,0.19320079946837154,16,0.19173822919444664
FW,diminishing,731,0.09099769592285156,59.53471031505936,0.18971186819432262,16,0.19173819747201082
FW,diminishing,732,0.09110307693481445,59.53465494519478,0.17882988381580134,16,0.19173801914716515
FW,diminishing,733,0.09122371673583984,59.53458623157026,0.27994221094802185,16,0.1917377978472472
FW,diminishing,734,0.09134483337402344,59.53456992518819,0.14815987017901477,16,0.1917377453307188
FW,diminishing,735,0.09144973754882812,59.53450746075288,0.25571108556356137,16,0.1917375441570141
FW,diminishing,736,0.09155583381652832,59.53436272365694,0.4001093849673367,16,0.1917370780149982
FW,diminishing,737,0.0916907787322998,59.534330539236706,0.21443729970950898,16,0.19173697436147089
FW,diminishing,738,0.0918118953704834,59.53429272405367,0.16031455741978107,16,0.19173685257344178
FW,diminishing,739,0.09193301200866699,59.53421255230569,0.26070884413172735,16,0.19173659437135487
FW,diminishing,740,0.09206795692443848,59.53419437178363,0.14276352723272367,16,0.19173653581894887
FW,diminishing,741,0.09219098091125488,59.534156917949794,0.15958275807195577,16,0.19173641519468532
FW,diminishing,742,0.09231185913085938,59.53408217584591,0.2340800522395199,16,0.1917361744793749
FW,diminishing,743,0.09241676330566406,59.534005995536475,0.19292212696728228,16,0.19173592913216256
FW,diminishing,744,0.09252285957336426,59.53399719668023,0.2737453463273738,16,0.1917359007944613
FW,diminishing,745,0.09264373779296875,59.53395093638839,0.17249150944244462,16,0.19173575180801414
FW,diminishing,746,0.09276485443115234,59.53388241500819,0.27878189765692696,16,0.19173553112724057
FW,diminishing,747,0.09288668632507324,59.533863244828396,0.15130374975834116,16,0.19173546938753105
FW,diminishing,748,0.09299206733703613,59.53382691326024,0.23326011732356733,16,0.19173535237764974
FW,diminishing,749,0.09311294555664062,59.53373534034946,0.28157225809973596,16,0.19173505745684205
FW,diminishing,750,0.09323287010192871,59.53367086700308,0.21853050782235783,16,0.19173484981321443
FW,diminishing,751,0.0933377742767334,59.53366607202685,0.18568737194531337,16,0.19173483437045682
FW,diminishing,752,0.0934438705444336,59.53356188962948,0.21312332291651614,16,0.19173449883938642
FW,diminishing,753,0.09356498718261719,59.53348159750442,0.2958922830729094,16,0.19173424024961166
FW,diminishing,754,0.09368491172790527,59.53342911165771,0.20025025523826656,16,0.19173407121306832
FW,diminishing,755,0.09379172325134277,59.53337498875859,0.24509368802297615,16,0.19173389690421447
FW,diminishing,756,0.09389686584472656,59.5332035203225,0.35362750026193623,16,0.19173334467092593
FW,diminishing,757,0.0940248966217041,59.53316140213491,0.16567563020247889,16,0.19173320902458907
FW,diminishing,758,0.09416985511779785,59.533126689182204,0.2215338076566482,16,0.19173309722763995
FW,diminishing,759,0.09429192543029785,59.53309379443066,0.1910279857699635,16,0.19173299128641116
FW,diminishing,760,0.09441280364990234,59.533073556562435,0.13216026085135013,16,0.1917329261080916
FW,diminishing,761,0.09453582763671875,59.53302027750077,0.20108722124734157,16,0.1917327545169107
FW,diminishing,762,0.09464192390441895,59.53300626293242,0.14342515806767864,16,0.19173270938142487
FW,diminishing,763,0.09477472305297852,59.53297085516019,0.266143788944909,16,0.19173259534673168
FW,diminishing,764,0.09491372108459473,59.53294372833491,0.21364812660258536,16,0.19173250798175492
FW,diminishing,765,0.09502387046813965,59.532827072192475,0.2909970831395938,16,0.1917321322775925
FW,diminishing,766,0.0951387882232666,59.53265211896024,0.4162238872014896,16,0.191731568821128
FW,diminishing,767,0.09526300430297852,59.532608970128905,0.1667811815910767,16,0.1917314298554876
FW,diminishing,768,0.09538888931274414,59.53256943351211,0.23165622028366073,16,0.19173130252338844
FW,diminishing,769,0.09552788734436035,59.53254733639333,0.15361508511538347,16,0.19173123135714437
FW,diminishing,770,0.09563589096069336,59.53252681410599,0.1471914085057051,16,0.19173116526282122
FW,diminishing,771,0.09574389457702637,59.532491461505586,0.26387706073178663,16,0.1917310514058151
FW,diminishing,772,0.0958547592163086,59.53245086493298,0.23104414605531076,16,0.1917309206600096
FW,diminishing,773,0.09598898887634277,59.53234691750176,0.3177243031965489,16,0.19173058588567396
FW,diminishing,774,0.09612393379211426,59.53234170892355,0.1779332810868226,16,0.19173056911086492
FW,diminishing,775,0.0962367057800293,59.532287084353406,0.24130834979551707,16,0.19173039318632337
FW,diminishing,776,0.09636187553405762,59.53220546187623,0.26602685795992187,16,0.19173013031200076
FW,diminishing,777,0.09647274017333984,59.53210422281358,0.25495576921672125,16,0.19172980426026917
FW,diminishing,778,0.09659886360168457,59.532017887168685,0.29946641203998325,16,0.19172952620666242
FW,diminishing,779,0.09672284126281738,59.531980023363424,0.12404607854463023,16,0.19172940426204002
FW,diminishing,780,0.09685993194580078,59.53195834899839,0.1805275054652853,16,0.1917293344573217
FW,diminishing,781,0.09698176383972168,59.53193915647557,0.1572603992709034,16,0.191729272645654
FW,diminishing,782,0.09710907936096191,59.53189734548077,0.16405536704340307,16,0.19172913798866592
FW,diminishing,783,0.0972297191619873,59.53184380511976,0.1919372470847378,16,0.19172896555594127
FW,diminishing,784,0.0973520278930664,59.53182631624209,0.12571328766301804,16,0.19172890923105343
FW,diminishing,785,0.09747886657714844,59.531804247914806,0.20222687070010892,16,0.1917288381575356
FW,diminishing,786,0.09759998321533203,59.53177196278351,0.16685877941036154,16,0.19172873417965702
FW,diminishing,787,0.09770607948303223,59.53169867899041,0.18638971648555014,16,0.1917284981609997
FW,diminishing,788,0.09782791137695312,59.531636595245054,0.2645602627109298,16,0.1917282982133496
FW,diminishing,789,0.09794998168945312,59.531636412217445,0.13587157395753735,16,0.1917282976238887
FW,diminishing,790,0.09805703163146973,59.53157461780543,0.24404419427396817,16,0.19172809860806903
FW,diminishing,791,0.09817671775817871,59.531504689244954,0.24728793691531337,16,0.19172787339531386
FW,diminishing,792,0.09828376770019531,59.53147436601283,0.19676813666251292,16,0.19172777573595115
FW,diminishing,793,0.09840583801269531,59.53144035687167,0.21989174205686624,16,0.19172766620570586
FW,diminishing,794,0.09852766990661621,59.531406283353135,0.18629014608566763,16,0.19172755646812603
FW,diminishing,795,0.09863400459289551,59.531305990032415,0.27385049963678654,16,0.1917272334622622
FW,diminishing,796,0.0987398624420166,59.53118544114583,0.30858784110320414,16,0.19172684522108158
FW,diminishing,797,0.09884881973266602,59.53117920722756,0.19831796772803045,16,0.19172682514405012
FW,diminishing,798,0.09895682334899902,59.531103340389265,0.2892928798897785,16,0.19172658080640664
FW,diminishing,799,0.09906268119812012,59.53098475332405,0.22167580585885815,16,0.1917261988834913
FW,diminishing,800,0.09918379783630371,59.53088978596258,0.316758268889636,16,0.1917258930304753
FW,diminishing,801,0.0993049144744873,59.53084284957821,0.18920527726185554,16,0.19172574186659647
FW,diminishing,802,0.0994257926940918,59.53080220148456,0.1614067539522921,16,0.1917256109548617
FW,diminishing,803,0.09954690933227539,59.53072323181073,0.2614987089161289,16,0.19172535662418916
FW,diminishing,804,0.09966897964477539,59.5307192248127,0.10222893946819056,16,0.19172534371920355
FW,diminishing,805,0.09979081153869629,59.53067976407314,0.1939400534206328,16,0.1917252166314755
FW,diminishing,806,0.09992790222167969,59.53065872237293,0.149559938107366,16,0.19172514886432504
FW,diminishing,807,0.10003376007080078,59.53064490113136,0.13651144761980305,16,0.19172510435146975
FW,diminishing,808,0.1001579761505127,59.53058995230923,0.2513672238803153,16,0.1917249273826384
FW,diminishing,809,0.10027885437011719,59.53056029588463,0.13259950828504685,16,0.19172483187080394
FW,diminishing,810,0.10040092468261719,59.53054285553665,0.1865434443126972,16,0.19172477570221144
FW,diminishing,811,0.10052371025085449,59.53051179913123,0.1454694929726159,16,0.19172467568158208
FW,diminishing,812,0.10064482688903809,59.53048207470005,0.21033287508132048,16,0.1917245799507248
FW,diminishing,813,0.10076689720153809,59.530465184695544,0.16017771898169286,16,0.19172452555457503
FW,diminishing,814,0.10087299346923828,59.53046514834759,0.18932873785735893,16,0.19172452543751237
FW,diminishing,815,0.10098004341125488,59.530344500431994,0.3224828907999395,16,0.19172413687739773
FW,diminishing,816,0.10108709335327148,59.530286719000514,0.17125920007404005,16,0.19172395078583096
FW,diminishing,817,0.10119295120239258,59.53023862844718,0.2626508492120365,16,0.19172379590482183
FW,diminishing,818,0.10131382942199707,59.530193918880016,0.1674983509435748,16,0.19172365191265706
FW,diminishing,819,0.10143494606018066,59.530147215695834,0.23726398093206313,16,0.19172350149982556
FW,diminishing,820,0.10155701637268066,59.53011938314627,0.17728473508066145,16,0.19172341186198477
FW,diminishing,821,0.10166692733764648,59.530091261457756,0.21085973213263998,16,0.19172332129293962
FW,diminishing,822,0.10177493095397949,59.52994803690267,0.32372508680801815,16,0.19172286002223082
FW,diminishing,823,0.1018838882446289,59.52990885968894,0.1985276977435504,16,0.19172273384762942
FW,diminishing,824,0.10200786590576172,59.52990266196578,0.2237162334093128,16,0.19172271388716836
FW,diminishing,825,0.1021127700805664,59.52984424922184,0.23514461369702389,16,0.19172252576238918
FW,diminishing,826,0.10222291946411133,59.52972688194332,0.3564955398668559,16,0.1917221477679334
FW,diminishing,827,0.10231566429138184,59.52972405657489,0.24605046861394442,16,0.19172213866851817
FW,diminishing,828,0.10242486000061035,59.52950741783949,0.4201330343621592,16,0.19172144095922541
FW,diminishing,829,0.10254597663879395,59.52945537575619,0.2451441105559269,16,0.1917212733518718
FW,diminishing,830,0.10266780853271484,59.52940361182089,0.17895891886728066,16,0.19172110664032493
FW,diminishing,831,0.10279202461242676,59.52937722708147,0.20179544129899796,16,0.19172102166531874
FW,diminishing,832,0.10291790962219238,59.529356303168925,0.14446969524377806,16,0.19172095427751668
FW,diminishing,833,0.10307693481445312,59.529303930515475,0.1799532180447443,16,0.19172078560552488
FW,diminishing,834,0.10324573516845703,59.529237737093766,0.24003883902873469,16,0.19172057242220214
FW,diminishing,835,0.10337686538696289,59.52920093588217,0.14348457511725599,16,0.19172045389978157
FW,diminishing,836,0.1035008430480957,59.52917167362102,0.14118028200043398,16,0.1917203596573946
FW,diminishing,837,0.10362386703491211,59.52913198807924,0.22371718313227973,16,0.19172023184566583
FW,diminishing,838,0.10374689102172852,59.52910983628057,0.1379999444766966,16,0.19172016050331905
FW,diminishing,839,0.10385680198669434,59.52908504220541,0.2045433957891234,16,0.19172008065122514
FW,diminishing,840,0.10396385192871094,59.52908274922785,0.2516736149514003,16,0.19172007326643428
FW,diminishing,841,0.10407090187072754,59.529008201542354,0.18317615652946984,16,0.19171983317727007
FW,diminishing,842,0.10417795181274414,59.529007362090425,0.21730768369127418,16,0.19171983047372118
FW,diminishing,843,0.10428881645202637,59.52895664944175,0.22569937873105772,16,0.19171966714796054
FW,diminishing,844,0.10439467430114746,59.52885636856256,0.3406255696924845,16,0.19171934418216605
FW,diminishing,845,0.10451579093933105,59.52877143403224,0.299564838857016,16,0.1917190706410056
FW,diminishing,846,0.10462379455566406,59.52873680863352,0.211546251866352,16,0.19171895912603387
FW,diminishing,847,0.1047358512878418,59.5286761799628,0.26688421837464205,16,0.1917187638646145
FW,diminishing,848,0.1048438549041748,59.528590019449425,0.19258947364915002,16,0.1917184863750384
FW,diminishing,849,0.1049649715423584,59.528517180811384,0.278913351403439,16,0.19171825179005278
FW,diminishing,850,0.10506987571716309,59.5283879841596,0.2711017967524967,16,0.19171783569777648
FW,diminishing,851,0.10519099235534668,59.52837354765471,0.175238680794223,16,0.1917177892033968
FW,diminishing,852,0.10531163215637207,59.528334944851395,0.15635347328338867,16,0.19171766487874844
FW,diminishing,853,0.10543584823608398,59.52828723355271,0.18062848197818937,16,0.19171751121917138
FW,diminishing,854,0.10557293891906738,59.52826694262827,0.14625897088137663,16,0.19171744586997833
FW,diminishing,855,0.10569405555725098,59.528228101977554,0.15667648885062135,16,0.1917173207793158
FW,diminishing,856,0.10581469535827637,59.52820816556312,0.18783591660803722,16,0.1917172565718619
FW,diminishing,857,0.10593581199645996,59.52819315198497,0.15164220231297065,16,0.19171720821895322
FW,diminishing,858,0.10604190826416016,59.528171474466006,0.19826971351572809,16,0.1917171384040773
FW,diminishing,859,0.10614991188049316,59.52808138741431,0.27437796971086925,16,0.19171684826864513
FW,diminishing,860,0.10625791549682617,59.52806466195821,0.1734627738693959,16,0.1917167944024419
FW,diminishing,861,0.10638189315795898,59.528021412482715,0.164130199363953,16,0.19171665511266575
FW,diminishing,862,0.10650396347045898,59.52801320317787,0.21827215437210157,16,0.19171662867368075
FW,diminishing,863,0.1066129207611084,59.527971491026896,0.15331970990013843,16,0.19171649433503027
FW,diminishing,864,0.10671806335449219,59.52783185025797,0.33215939277128825,16,0.19171604460630587
FW,diminishing,865,0.10683989524841309,59.52779070708359,0.16040902402356494,16,0.1917159121001082
FW,diminishing,866,0.10696196556091309,59.52774366750347,0.20525748192338256,16,0.1917157606038759
FW,diminishing,867,0.10706686973571777,59.527728394180954,0.12994497953680195,16,0.19171571141443142
FW,diminishing,868,0.10717391967773438,59.52770359471528,0.250656584472992,16,0.19171563154497673
FW,diminishing,869,0.10727977752685547,59.52770238863413,0.17838673913341552,16,0.19171562766065744
FW,diminishing,870,0.10738587379455566,59.52762707997465,0.36819373141745615,16,0.1917153851206913
FW,diminishing,871,0.10749292373657227,59.52760971735345,0.26294709101419755,16,0.19171532920242657
FW,diminishing,872,0.10759997367858887,59.52751390163158,0.26056461016138144,16,0.19171502061717094
FW,diminishing,873,0.10770583152770996,59.52732854665254,0.3713160634083721,16,0.19171442366071673
FW,diminishing,874,0.10781073570251465,59.527244816493535,0.18915583354701937,16,0.19171415399836889
FW,diminishing,875,0.10793185234069824,59.52716794866936,0.28479425999276486,16,0.19171390643693836
FW,diminishing,876,0.10805296897888184,59.52714026689867,0.12665660876646712,16,0.1917138172846978
FW,diminishing,877,0.10817575454711914,59.527132933000345,0.15903958854341482,16,0.19171379366505747
FW,diminishing,878,0.10829687118530273,59.52708990983996,0.16347390148391838,16,0.19171365510415445
FW,diminishing,879,0.10841679573059082,59.52705171840254,0.17152831505879362,16,0.19171353210435602
FW,diminishing,880,0.10853791236877441,59.527032926836526,0.1206782604218617,16,0.19171347158401458
FW,diminishing,881,0.10865902900695801,59.52698239014481,0.1927512698691558,16,0.19171330882494303
FW,diminishing,882,0.1087639331817627,59.526942608542406,0.149883078025411,16,0.19171318070384027
FW,diminishing,883,0.10888504981994629,59.526877365656986,0.26446208921772296,16,0.19171297058182604
FW,diminishing,884,0.10900592803955078,59.52687164180706,0.1585163249283923,16,0.19171295214752676
FW,diminishing,885,0.10912680625915527,59.52685718461421,0.11267918614422712,16,0.19171290558651918
FW,diminishing,886,0.10924792289733887,59.5268055145381,0.18713208956704364,16,0.19171273917725634
FW,diminishing,887,0.10936880111694336,59.52677344486917,0.13410596827890942,16,0.19171263589329846
FW,diminishing,888,0.10950469970703125,59.52676316358713,0.09684198095777674,16,0.191712602781279
FW,diminishing,889,0.10962581634521484,59.52672496620975,0.1547327958756668,16,0.19171247976235023
